Tempo (BPM),beatport_key/1.0,beatport_key/1.0_lowerci,beatport_key/1.0_upperci
66.0,-0.0006571900196845892,-0.05300930242984347,0.05169492239047429
67.3030303030303,-0.001831377793481824,-0.04979554295779895,0.0461327873708353
68.60606060606061,-0.0029629460212703095,-0.04675681134199704,0.040830919299456425
69.9090909090909,-0.004023568488829187,-0.04391053316322978,0.03586339618557141
71.21212121212122,-0.004984918981937647,-0.04126516020572238,0.031295322241847084
72.51515151515152,-0.005818671286374831,-0.03881654590486044,0.027179203332110775
73.81818181818181,-0.00649646495939301,-0.036544643964525544,0.02355171404573952
75.12121212121212,-0.006979934686596835,-0.03440718932555267,0.020447319952359
76.42424242424242,-0.007206862941217765,-0.03233583611321113,0.017922110230775595
77.72727272727272,-0.007111553563973208,-0.030246633601101955,0.01602352647315554
79.03030303030303,-0.006628310395580574,-0.028039142382526402,0.014782521591365255
80.33333333333333,-0.005691437276757267,-0.025597624081592506,0.014214749528077972
81.63636363636364,-0.004235462846121595,-0.022798827962028787,0.014327902269785597
82.93939393939394,-0.002206679125042306,-0.0195572605934145,0.01514390234332989
84.24242424242425,0.0004313165896653176,-0.015850150418045442,0.016712783597376078
85.54545454545455,0.00371354178819454,-0.011664863982619731,0.01909194755900881
86.84848484848484,0.007675013960738735,-0.006981139298225187,0.022331167219702658
88.15151515151516,0.012350750597491297,-0.001762257833552671,0.026463759028535264
89.45454545454545,0.017771154390077405,0.004037798905094741,0.031504509875060066
90.75757575757575,0.023873825633678417,0.010353281783008185,0.03739436948434865
92.06060606060606,0.030510417956591578,0.017018411456709327,0.04400242445647383
93.36363636363636,0.03752934386658334,0.023890459257831773,0.051168228475334906
94.66666666666666,0.04477901587142034,0.03086267304832868,0.05869535869451199
95.96969696969697,0.052107846478869235,0.03785633057224962,0.06635936238548885
97.27272727272728,0.05935914504599345,0.04479197023459017,0.07392631985739673
98.57575757575758,0.06632460764001995,0.05148587472665118,0.08116334055338871
99.87878787878788,0.07276596113064421,0.05769438925796958,0.08783753300331883
101.18181818181819,0.07844456323603516,0.06318364377281613,0.09370548269925419
102.48484848484848,0.0831217716743615,0.06773718387958053,0.09850635946914246
103.78787878787878,0.08655894416379219,0.07115363066287665,0.10196425766470772
105.0909090909091,0.08855149740560694,0.07326145718057991,0.10384153763063397
106.39393939393939,0.08908929209710938,0.0740269468748159,0.10415163731940286
107.69696969696969,0.08823108395121733,0.07347114125088242,0.10299102665155224
109.0,0.08603570941325306,0.07163368260440078,0.10043773622210533
110.30303030303031,0.08256200492853887,0.06857977693236413,0.0965442329247136
111.6060606060606,0.07786881327696167,0.06439800359324259,0.09133962296068075
112.9090909090909,0.07205189508086338,0.059206934607805656,0.0848968555539211
114.21212121212122,0.06533087070409734,0.05318595342058954,0.07747578798760513
115.51515151515152,0.057951306887094836,0.046532979008443345,0.06936963476574633
116.81818181818181,0.05015877037028714,0.03947059902427424,0.06084694171630004
118.12121212121212,0.04219882789410537,0.032257428675605035,0.0521402271126057
119.42424242424242,0.03431691642831736,0.025183488809291568,0.043450344047343145
120.72727272727272,0.026740213804789484,0.01848987190849649,0.034990555701082476
122.03030303030303,0.019658969990928792,0.012276000121052075,0.02704193986080551
123.33333333333333,0.01325898017058131,0.006605612410547264,0.019912347930615356
124.63636363636363,0.0077260395275928545,0.0015695205201872045,0.013882558534998504
125.93939393939394,0.003245943245809249,-0.0026610122356180155,0.009152898727236514
127.24242424242425,-4.698219643085866e-07,-0.005835474415808037,0.0058345347718794195
128.54545454545456,-0.0020122915346416845,-0.007908264252295159,0.0038836811830117897
129.84848484848484,-0.0030152322342630877,-0.009128721983652964,0.0030982575151267885
131.15151515151516,-0.003249452207594008,-0.009725077025269563,0.003226172610081547
132.45454545454544,-0.0029551117413998823,-0.009861394663325133,0.003951171180525368
133.75757575757575,-0.002372371122446173,-0.009664835338131197,0.004920093093238852
135.06060606060606,-0.0017333928478700366,-0.009269968713631355,0.005803183017891281
136.36363636363637,-0.0011449100800681906,-0.008807952252681297,0.006518132092544915
137.66666666666666,-0.0006140675049858876,-0.008393114450740268,0.007164979440768493
138.96969696969697,-0.0001452665667258414,-0.00811362557476132,0.007823092441309637
140.27272727272725,0.0002570912906091922,-0.008005924853246046,0.00852010743446443
141.57575757575756,0.0005886046229164887,-0.008061043268737956,0.009238252514570933
142.87878787878788,0.0008462633670193905,-0.008266928692251914,0.009959455426290694
144.1818181818182,0.0010385912919787937,-0.00866891261210387,0.010746095196061458
145.4848484848485,0.0011798151187169589,-0.009307362759569109,0.011666992997003026
146.78787878787878,0.0012842020999628175,-0.010163336122559532,0.012731740322485167
148.0909090909091,0.0013660194884453185,-0.011163795910771683,0.01389583488766232
149.39393939393938,0.001439534536893397,-0.012209517494806707,0.015088586568593501
150.6969696969697,0.001517078341899028,-0.013218904347297599,0.016253061031095653
152.0,0.0016017394070497928,-0.014188056891066806,0.01739153570516639
153.3030303030303,0.0016938513731485604,-0.015129122403437577,0.018516825149734698
154.60606060606062,0.0017937474083038248,-0.01603942416136883,0.019626918977976485
155.9090909090909,0.0019017606806240733,-0.016900239681561947,0.020703761042810093
157.2121212121212,0.002018223039306268,-0.01768251761946829,0.02171896369808083
158.5151515151515,0.0021423408074117134,-0.018370640946059027,0.022655322560882454
159.8181818181818,0.002270143709557023,-0.018991418617377027,0.023531706036491074
161.12121212121212,0.0023971050545527808,-0.019573531107101257,0.02436774121620682
162.42424242424244,0.0025186981512095724,-0.020136252421608495,0.02517364872402764
163.72727272727272,0.0026303963083379716,-0.020689766724857277,0.025950559341533223
165.03030303030303,0.002727703380948526,-0.021239314478899485,0.026694721240796533
166.33333333333331,0.0028086030867493436,-0.021801713863351436,0.027418920036850123
167.63636363636363,0.002875349990942173,-0.022410333433209417,0.02816103341509376
168.93939393939394,0.002930620929397004,-0.023090122275675445,0.02895136413446945
170.24242424242425,0.0029770927379838396,-0.02385294304855931,0.029807128524526993
171.54545454545456,0.0030174422525726698,-0.024699200301867556,0.030734084807012896
172.84848484848484,0.0030543337239469052,-0.025623724167304667,0.031732391615198474
174.15151515151513,0.0030900976768732345,-0.026638332997264223,0.03281852835101069
