Item,beatport_key/1.0
3098555 ESD - Dynimaze me! (Original Mix).jams,0.009984088572622125
3116337 Speh - Reaching You (Original Mix).jams,0.43171624042547413
"3124420 Marco Del Horno, DJ Swerve - Just Rewind feat. Blacks, Lady Chann (Original Mix).jams",0.0
3124687 Pierpaolo Effe - Banlieues (Original Mix).jams,0.0
3126447 Carlo Ruetz - Life Goes By (Nico Pusch Remix).jams,0.011587974275211846
312995 X-Dream - Coming Soon (Original Mix).jams,0.0
3139360 Mindscape - Drive By (Original Mix).jams,0.0
3141667 DJ Disa - Odyssey (Original Mix).jams,0.010341944221458989
3154894 nCamargo - Closer To Yo (Original Mix).jams,0.43171624042547413
316031 Gitana - Talkin' Bout A Revolution (S.O.B. Mix).jams,0.010416615945338312
3161699 Enfusia - Planet Saw Groove (Original Mix).jams,0.0
3198358 FrostRAVEN - Muse (Original Mix).jams,0.010492373817642385
3207588 Mike Kiraly - Flunky Knock (Original Mix).jams,0.0
3218510 Knife - I Am The Boss (Original Mix).jams,0.010341944221458989
"3221970 Urban Absolutes, Paskal - Homewave (MADF Remix).jams",0.013056152825446388
3240761 Silent Running - Greatful Dawn (Original Mix).jams,0.0
3251296 Bisweed - Deadly RnB (Original Mix).jams,0.0
3260611 System Sequence - L.f R (Original).jams,0.009781020792585447
326117 Velvet Girl - Velvet (Vocal Trance Mix).jams,0.01064724419950848
3272193 Myth Of Unity - Break Your Neck (Original Mix).jams,0.0
328299 The Funk Lab - Prospecting For Life (Original Mix).jams,0.0
3286229 John Ferris - Generation Bass (Radio Mix).jams,0.009984088572622125
3286310 Blutonium Boy - Hardstyle Instructor (Blutonium Boy Hardstyle Edit).jams,0.010053664663922912
3292669 The Mekanism - Your Shade (Original Mix).jams,0.0
3299235 Jessica Lauren Four - White Mountain (Original Mix).jams,0.011495638837829439
3303218 Nian Project - Joy Thing (Bit Sunday Mix).jams,0.011777167776353662
331595 DJ Mouse - Fushion Beats (Original Mix).jams,0.0
3318291 Future Beat Alliance - Brighton (Original Mix).jams,0.015266756653310518
332026 Bubbles - Bidibodi Bidibu (2007 Re-Edit Extended).jams,0.0
33583 Dub Kult - On and On (Remix).jams,0.011681805047635323
"335862 Diovanni, JC Mazter - I Like To Dance feat. Alex Hunt (Part 1 Mix).jams",0.01122725542325414
3359168 Criostasis - All Systems Ready (Original Mix).jams,0.009847785956347178
3360682 Droplex - Speed (Original Mix).jams,0.011315313227834146
3377570 Agroprom - Right Way (Original Mix).jams,0.0
3390945 Sunseekers - Paraglide (Mind-X vs Stenzel Mix).jams,0.0
3400910 Fabio Vi - El sueno de Cuba (Original Mix).jams,0.0
3408131 Giuseppe Bottone - Dem Sturm (Original Mix).jams,0.011140557605200349
"3440288 Maya, The Tamperer - Feel It (Original Version).jams",0.0
3445831 Evil Needle - Angel (Original Mix).jams,0.0
3467040 Apathy - Doe For Clothes (Original Mix).jams,0.0161196653632769
3476908 Alexander Cabrera - Illumin (Original Mix).jams,0.011315313227834146
3509627 La Boutique - Under The Sun (Instrumental Mix).jams,0.011681805047635323
3516171 666 - Paradoxx (Club Mix Reprise).jams,0.01064724419950848
3520807 Fresh Daily - Diamonds feat. Chris Faust (Original Mix).jams,0.031026895620624547
"3527620 Paimon, Place 2B - Quite (Original Mix).jams",0.0
3528734 Nickynutz - Kill Dem Sound (The Mighty Dreadnaut Remix).jams,0.015767315858316675
3540106 DJ Whitestar - Sunny Boom (Original).jams,0.0
3547619 DJ Madskillz - Other People (Original Mix).jams,0.011495638837829386
3558946 Philipp Munch - Mountain (Original Mix).jams,0.0
"3569019 Aly & Fila, Jwaydan - Coming Home (Eximinds Remix).jams",0.01097111782100315
3574764 Loran & Tiana Vegas - Work! (Original Mix).jams,0.011404763272249362
3581368 Indole Alkaloid - Aversion (Original Mix).jams,0.0
3607700 Chewie - Survival (Riskotheque Remix).jams,0.0
3619815 Aerofeel5 - Feel the Spain (G-Low Remix).jams,0.0
3622084 Placid - Mysterious In The Night (Original Mix).jams,0.0
3639596 Michael S. - Mark Me Down (Radio Edit).jams,0.011587974275211846
3655850 Hear No Evil - Shiva (Original Mix).jams,0.011140557605200349
3662506 Hangya Zsolt - Exit (Original Mix).jams,0.0
3704248 Acid Kit - El Baile De Tlaloc (Original Mix).jams,0.011681805047635323
371036 The Pharcyde - She Said (Remix Instrumental).jams,0.01837852931485452
3715704 Alexander Nedelenko - Old Tree Play This (Original Mix).jams,0.011777167776353662
"3727019 Yann Novak, Marc Manning - Pairing 2 pt. 1 (Original Mix).jams",0.03421571533791296
"3728272 Betina Bager, Brian O - Goodbye (Radio Version) (Original Mix).jams",0.0
3733853 Nathan Hadley - Monster (Ryan R Remix).jams,0.011315313227834146
3737315 Whydyem - Forgotten Souls (Original Mix).jams,0.01449956969511509
3743797 Limonene - Infinity (Original Mix).jams,0.40053792958372886
3762907 Promo - Unbreakable (Original Mix).jams,0.04306872189188598
3766235 L.A.O.S - Hush Now (501 Remix).jams,0.010341944221458989
37745 Murat - Third Floor Pt. 1 (Original Mix).jams,0.0
37779 Solid Slide - Epic Storm (Original Mix).jams,0.0
3783446 Sasha DaBro - Gorodskaya Toska (Original Mix).jams,0.011140557605200349
"3794333 Fisso, Spark 7 - All Systems Are Functional (Original Mix).jams",0.0
"3801208 SirensCeol, Brianna Lempesis - So Far Gone (feat. Brianna Lempesis) (Original Mix).jams",0.011315313227834146
3801681 Audible Astronaut - Ghost Talk (Ceasar K Remix).jams,0.0
3817388 The Rumblist - Tidy Up (Original Mix).jams,0.01064724419950848
3830951 Shawn Dell - Alter Ego (Original Mix).jams,0.0
"3831323 Terry Dexter, Sir D - Celebration (Original Mix).jams",0.0
384265 Sub Focus - Bluenote (Original Mix).jams,0.016678741146630344
"384364 MLO, David Thomas - Fish Shack (Original Mix).jams",0.0
"385707 Gabriele D'Andrea, Andy Funk - Blow (Jump Mix).jams",0.0
3857465 Carlo Joza - The Soul (Ricardo Trueba Remix).jams,0.0
3865255 Günter Schickert - Wanderer (Original Mix).jams,0.01648812278856894
3868708 Original Sin - Donnie Darkness (Original Mix).jams,0.0
3905287 Valerio Latina - Dancing Slowly (Original Mix).jams,0.0
"3912606 Alexander Popov, Kyler England - My World feat. Kyler England (Radio Edit).jams",0.0
3915618 DJ Starmist - Krystal Children (Original Mix).jams,0.010569241710187294
392321 Marco Bailey - Scorpia (Original Mix).jams,0.0
3937649 Akira As Astronaughty - You Dont Know Me (DTX Remix).jams,0.016678741146630344
"3948315 Doug Poole, Douken - Swerve (Original Mix).jams",0.0
3968158 Yagura - The Geofront (Original Mix).jams,0.01814734671025936
"3987315 Mechanique, Jussi-Pekka - Svongolism (Jussi Pekka Remix).jams",0.011681805047635323
3988819 Ralph Novell - Odyssey (Ian Buff Remix).jams,0.010492373817642385
3994605 Siggatunez - Plan R (Remix).jams,0.0
3999467 Woody Guthrie - Railroad Blues (Original Mix).jams,0.010053664663922912
4004366 Lovebirds - Chasing Things (Original Mix).jams,0.011972641666075944
401815 White Girl Lust - Go & Get It feat. Spoek (Original Mix).jams,0.01187410028829178
"402978 Kryptic Minds, Leon Switch - Simple To Lose (Original Mix).jams",0.0
4032964 Nando CP - Freaking Out (Original Mix).jams,0.009781020792585447
4071302 B-zer - Dream Safe (Original Mix).jams,0.0
"40875 Pure Science, Sci-Phi - Human Spirit (Original Mix).jams",0.01097111782100315
4089252 Zen Mechanics - Modified (Logica Remix).jams,0.010341944221458989
4090254 Energy Flow - Once (Original Mix).jams,0.011587974275211846
410637 Vandall - If You Want (My Love) (Original Mix).jams,0.010053664663922912
"4111004 TK Wonder, Ways & Means, Djaikovski - Hell of a Road (Ways & Means Remix).jams",0.010492373817642385
4132072 Tom Buster - Rouge (Original Mix).jams,0.0
"4134179 Rachael Calladine, Alliance DC - Take Me Now (Bah Samba Acoustic Remix).jams",0.0
4151001 Fr33m4n - On Fire (feat. Rascal Mc) (Dubstep Mix).jams,0.010341944221458989
4164104 Da Youngfellaz - Cruisin (feat. K-Quick) (Original Mix).jams,0.01837852931485452
4184078 Inspire - Everybody Jumping (Hard Mix).jams,0.01837852931485452
4186569 Dead Rows - Never See (Original Mix).jams,0.009984088572622125
4188354 E.S.G. - Two Glocks Two Hoes (Original Mix).jams,0.016873818564396122
"4188360 Haze, True Facts - Fresh (Original Mix).jams",0.0
4202945 Freq - Sunglider (Original Mix).jams,0.010492373817642385
4217672 Ridium - Eye Of A Needle (Original Mix).jams,0.011404763272249362
4220180 Twenty Knives - Square Brain (Original Mix).jams,0.011587974275211846
4222236 Burke - Sunny For A Few Hours... (Original Mix).jams,0.019628806748932515
42234 Rafael Gomez - All Systems Are Go (Original Mix).jams,0.01105518850899579
4251163 Hiroki Esashika - Eve (Original Mix).jams,0.011315313227834146
4262086 Jon Game - Knobbin' Up (ft. U.M.B.R.O) (Original Mix).jams,0.010888316142736243
4264841 Sleeper - Tidal (Original Mix).jams,0.010341944221458989
4265141 Robin Schulz - Stone (Delia Ros Remix).jams,0.0
4299047 Jeffrey Johnson - A Bowery Cafe (Cool Rhythm Mix).jams,0.011587974275211846
4306620 Jakes - Rounds (Original Mix).jams,0.0
431138 Random Play - Hovvy Roller (Original Mix).jams,0.011587974275211846
431805 Sonny Aka - Submerge (Original Mix).jams,0.010053664663922912
"4318934 Jose De Rico, Henry Mendez - Noche de Estrellas feat. Jay Santos (Radio Edit).jams",0.0
4328336 KillBoy - It's Time For Trap (Original Mix).jams,0.0
432966 Brad Hed - The Girlz & Boyz (Vandalised Dub).jams,0.011404763272249362
4334231 BK - Playing With Knives (Original Mix).jams,0.0
4340615 En2ak - Gilgamesh And The Invention Of Frisbee (Original Mix).jams,0.0
4341902 Bombilla - Formaldehyd (Original Mix).jams,0.011495638837829386
"435271 Klems, Liloo - Green Day (Original Mix).jams",0.010726406593058475
4372159 Francois Manzo - Decadence (Original Mix).jams,0.0
4376323 Quantum - Blue Sky (Original Mix).jams,0.009984088572622125
4408526 All Boxed In - These Things Happen (Maddox & Townend 'Offbeat Thunder' Remix (Album Edit)).jams,0.0
4411864 Zhink - The River (Original Mix).jams,0.010341944221458989
441969 Beat Assassins - We Run Tings (Original Mix).jams,0.0
4451522 Nikolai Marti - Kill The Robot (Original Mix).jams,0.011404763272249362
446875 Stefano Noferini - Till You Come Back feat. Peyton (Mario Ochoa Dub Mix).jams,0.011404763272249362
4482723 Sharigrama - 260Kin (Original Mix).jams,0.009984088572622125
4496670 Loko - In Love (Original Mix).jams,0.0
4503715 Hedlok - Ryddym Of The Night (Original Mix).jams,0.0
450431 Dousk - Hammer (Original Mix).jams,0.0
4510650 Delete - Air Raid Waltz (Original Mix).jams,0.0
451169 Rob Jackson - My Crew (Original Mix).jams,0.016873818564396122
45212 Matthew Dear - Juice (Original Mix).jams,0.0
4568358 Steve Cavalo - Show for All (Original Mix).jams,0.0
4571164 Hugh Xdupe - Kingston Tek (Extended Mix).jams,0.0
4572120 Zoomorfos - Acid Rain (Original Mix).jams,0.4105501082865299
4587092 Topmodelz - Your Love (Club Mix).jams,0.0
4590691 Johnny Ringo - Rub a Dub (Original Mix).jams,0.010806754956582863
4596386 Paul SG - Grey Skin (Vendubz Remix).jams,0.00826761598360044
4616741 Luc Vel Mzura - Come Down (Original Mix).jams,0.0
4623197 Lou Bega - Mambo No. 5 (A Little Bit Of...) [Re-Recorded] (Original Mix).jams,0.0
"4630401 PIXL, Dead Robot - Dream Of You (Original Mix).jams",0.017277991431835473
4631771 The Renegades - Heartbeat (Original Mix).jams,0.4059923596758368
"4660390 Mitomi Tokoto, Daishi Dance, Sarah Howells - Don't Leave Without Me feat. Sarah Howells (Mitomi Tokoto 2012 Remix).jams",0.0
4660409 Youngblood Brass Band - Cite the Line (Original Mix).jams,0.0
466208 Kobain - K.O. Bain (Original Mix).jams,0.025995208532944576
"4664095 Ryan KP, MoMan - Truth (Original Mix).jams",0.015266756653310518
"4665597 D-Block, S-te-Fan - Twisted Mind Fantasy (Original Mix).jams",0.009650170033719367
4692133 Artimixx - All You Gotta Do (Instrumental).jams,0.0
"470136 Louis Slipperz, RawDog - Eleventh Hour (Original Mix).jams",0.0
"4704294 Alvaro Wade, Raul Aguilar - Yamba (Original Mix).jams",0.0
471711 Crying Freemen - You Can Loose Your Mind (Original Mix).jams,0.009984088572622125
4733800 Jonathan Cowan - Mental Health (Original Mix).jams,0.0
4741346 Mr Kenyiro - Plagont (Original Mix).jams,0.010341944221458989
"4753283 Lu Doyle, SEE MORE - F*** The Rest (JONO GREEN REMIX).jams",0.012072832300574972
4765342 Hotwire - Feel It (Original Mix).jams,0.01449956969511509
4767556 J.Mancera - My House (Iker Kabe Remix).jams,0.0
"4770235 Kevin Coshner, Adrian LaMiniM - Syndicate (Original Mix).jams",0.011315313227834146
4771754 Eddy WhiteStarr - Kladderradatsch (Original Mix).jams,0.011140557605200349
4793409 Hector Fonseca - Face (E-Thunder Remix).jams,0.0
4805277 Antent - Truth (VIP Trap Mix).jams,0.0
482720 Iken - In Touch (Original Mix).jams,0.011681805047635323
4829270 Lukito - We Have Fun (Original Mix).jams,0.014646775964401339
4838183 Whatshesaid - Music Makers (Original Mix).jams,0.012490944183196845
4848629 Los Amigos Invisibles - Bruja (Original Mix).jams,0.0
"4855328 Yo Gotti, 2 Chainz - Cases (Original Mix).jams",0.010492373817642486
4857871 DJ Santa Klaus - A natale puoi (Original Mix).jams,0.0
486117 Ajk - Technostrobo (Original Mix).jams,0.0
4870279 Chop Black - Aggressive (Original Mix).jams,0.007417471562482984
"4878879 Jaren, Andy Duguid - 7even feat. Jaren (Radio Edit).jams",0.0
487971 Adamatic - Sad Song (Original Mix).jams,0.0161196653632769
4885376 Antony Reale - Thunder (Club Mix).jams,0.0
4887623 Manian - Hands Up Forever (Giorno's G! Remix).jams,0.0
4887778 Oscar Cajeta - No Matter (Le Monde Mix).jams,0.0
"489613 Molemen, PNS - No Axe (Instrumental).jams",0.017073513358941406
"4906181 Fluor feat Diaz, Indigo Pista - Kepkockak (Akusztik).jams",0.0
4907717 Morlack - Thunder Banger (Original Mix).jams,0.0
4917696 Polyester The Saint - (Bonus) Late Night Dippin' (Dfunk Remix) (feat. Kurupt) (Original Mix).jams,0.0
49242 FALSE - Tanning Booths (Original Mix).jams,0.0
4938098 Boss Axis - Challenger (Alle Farben Remix).jams,0.011681805047635323
"4943671 Jason Rivas, Muzzika Global - Elektro Bollywood (Full Vocal Mix).jams",0.0
4944953 Figure - Are You Afraid of the Dark (feat. Lexi Norton) feat. Lexi Norton (Zardonic Remix).jams,0.02494635713023084
4946269 Mavrik - God Complex (Original Mix).jams,0.0
495613 Cephalonya - Mind Your Step (Original Mix).jams,0.011315313227834146
49721 King Kong Crew - Make Me Acid (Original Mix).jams,0.011140557605200349
497517 Rufige Kru - Vip Riders Chost (The Origin) (Original Mix).jams,0.013056152825446388
4998705 BK - Playing With Knives (Original Mix).jams,0.0
501476 Nobody Famous - Growing Up Famous (Original Mix).jams,0.017073513358941406
"5031142 EDU, Samrock - Lift Up (Radio Edit).jams",0.011140557605200349
5057312 Distances - Boring Chuck (Original Mix).jams,0.0
5060362 The Phoenix - My Vengeance (Original Mix).jams,0.0
5066211 Matt Green - Feels Like (Original Mix).jams,0.0
50823 Tigerskin - Style (Original Mix).jams,0.0
5092947 B-Fairy - Unexplored Valley (Hoyaa Remix).jams,0.010416615945338312
5095717 South Street Player - Stop Using People (That Girl Mix).jams,0.0
5123514 Alexxander - Isabelle (Seal De Green Remix).jams,0.0
5124113 Dubstep Hitz - Banjo Kazooie (Dubstep Remix) (Original Mix).jams,0.008770209627732149
5133242 Midnight Conspiracy - The Shift (Original Mix).jams,0.0
5138597 Feeboy - Mellow (Original Mix).jams,0.011495638837829386
5144599 Clement Bazin - Come to This (Original Mix).jams,0.0
5152629 Bob Moses - Far From the Tree (Original Mix).jams,0.013056152825446388
515806 Canelason - Hommes De Passage (Original Mix).jams,0.008823850387006149
5159908 The Funk Lab - Give It To Me (Original Mix).jams,0.011140557605200349
5188713 Corner - The Bass Monster (Original Mix).jams,0.0
5192554 Mechanical Pressure - Rukmini (Original Mix).jams,0.010341944221458989
51936 Break 3000 - Flash 1 (Original Mix).jams,0.0
5207351 Andrea Natale - Yellow (Original Mix).jams,0.011587974275211846
521598 Electric Noise - If You Wanna Dance (Electric Noise Mix).jams,0.0
522851 Miro Pajic - Disappear In The Fog (Original Mix).jams,0.0
5234073 Tomzn - Chorderitis (Original Mix).jams,0.011681805047635323
5234318 Stan Seba - Hiddensee (Jayson Butera Remix).jams,0.0
5254640 Sky Warriors - Echo Sounder (Original Mix).jams,0.011587974275211846
5272649 Tabu - Follow Me (Club Edit).jams,0.011681805047635323
"5287841 JP Chronic, Allonymous - Walk Men (Supernova Remix).jams",0.011681805047635323
5296203 Zadar - A Stolen Glance (Original Mix).jams,0.0
5299867 L & L - Limp Dixx Dude (Original Mix).jams,0.010888316142736243
5299981 Cadenza (US) - BassTings (Original Mix).jams,0.0
5315287 A.F.R - Thunder (Dave Wincent Remix).jams,0.011777167776353662
5317673 Deztroyer - Dark Room (Original Mix).jams,0.0
5324261 The Prophet - H3Y! (2014 Album Edit).jams,0.0
5330075 GroYen - Quietude (Original Mix).jams,0.010341944221458989
5338500 Ron Morelli - Shredder (Original Mix).jams,0.012072832300574972
"5359592 Jason Caesar, Goose Bumps - This Life (Paul Vinx Remix).jams",0.011315313227834146
5371595 Dubdeep - Sunday Evening (Original Mix).jams,0.0
5380961 Patrick M - Bowie (Original Mix).jams,0.011404763272249362
5392168 Salvatore Polizzi - Purest Meth (Original Mix).jams,0.0
5404020 Skeewiff - Man of Constant Sorrow (Original Mix).jams,0.0
5404068 Jon Dark - Deep Enough (Chance & Dark Remix).jams,0.012072832300574972
5411517 Robbie Muir - Reboot (Original Mix).jams,0.010195767105888494
5415462 DJ Enrico Fiorella - Kontrol (Original Mix).jams,0.011495638837829386
5420676 Collective Sound Members - Forever Waiting (Original Mix).jams,0.0161196653632769
542315 Dimiz - The Electric Universe (Original Mix).jams,0.011587974275211846
5427061 Fred V & Grafix - Forest Fires feat. Etherwood (Original Mix).jams,0.016678741146630344
"5429242 Michael Gidley, Damn Dan - Suspension (Original Mix).jams",0.011315313227834146
5456553 Strongbass - Prototype (Original Mix).jams,0.010341944221458989
5466977 Deedrah - Reload (Skyfall Remix).jams,0.010569241710187294
5492171 DT - Impulse (Original Mix).jams,0.4098757941630649
5495991 Benjamin Takats - Something in My Mind (Album Mix).jams,0.0
"5497183 Stereoliner, Brain Rock - Merry X Bass (Festival Anthem Edit).jams",0.0
5545112 Candide - Lost in the Sun (Original Mix).jams,0.009398698002249515
5554987 Spike Theory - The Love Within Part II (Original Mix).jams,0.0
"55659 Smuk, Thodob - Kalkspat (Reacts With Acid Mix).jams",0.0
5568606 Capibara - Jordan (Original Mix).jams,0.009984088572622125
5575647 Lyptikal - Scanners (Original Mix).jams,0.0
558054 Sebrok - Almost Famous (Original Mix).jams,0.011681805047635323
5611816 Diamans - Elegance (Original Mix).jams,0.010341944221458989
5618695 Devil Dragon Tatoo - Electro Punk (Original Mix).jams,0.33586728584523623
5622199 Item - Meltdown (Original Mix).jams,0.012490944183196845
"5630800 Changes, Spencer Hardwick - Executioner (Original Mix).jams",0.01064724419950848
5653983 einsauszwei - Air Run (Helmut Dubnitzky & Jackspot Remix).jams,0.0
5654170 Leser - Disclosure (Original Mix).jams,0.01064724419950848
5667823 Wavolizer - The Difference (Original Mix).jams,0.009650170033719367
5672671 Erorped - Lysergic State (Original Mix).jams,0.01064724419950848
5693285 Daisy Chain - Armies (Original Mix).jams,0.0
5697805 Ben Benjamin - Temporary Aztec (Original Mix).jams,0.01064724419950848
5701122 Miss Caramelle - Higher (Mykel Mars Festival Remix).jams,0.011495638837829386
5723120 Frilla - Dance Down (Original Mix).jams,0.0
5728532 Anthony Brooklyn - Tessa's Groove (Original Mix).jams,0.0
5734184 Geezy Jones - We Here Now (feat. Str8-Lace)(Explicit Mix) (Explicit).jams,0.0
"5742777 Edu Yattah, Natascha Stern - Restless Love Featuring Natascha Stern (Original Mix).jams",0.0
5769455 Asonat - Rather Interesting (Original Mix).jams,0.015430040569605924
5795173 Nacim Ladj - Minimal Electroid (Original Mix).jams,0.011315313227834146
580557 Jeff Miller - Robot 7 (Robotic Edit ).jams,0.0
5813087 Drumatix - Liquid Dessert (Original Mix).jams,0.0
58226 Bring Back the Buffalo - Experiences (Original Mix).jams,0.0
5831818 The Black Atlantic - Fragile Meadow (Rampue Remix).jams,0.012490944183196845
5841117 STX - Barech (Original Mix).jams,0.011495638837829386
585098 Klartraum - Control-C (Original Mix).jams,0.0
5855468 Kosheen DJs - Waiting (Original Mix).jams,0.0
5866030 Voltrom - Purpur (Original Mix).jams,0.0
"5876668 Alberto Feria, Andres DG - Nothing to Say (Original Mix).jams",0.011315313227834146
588558 Thes One - Montage Minnesota (Original Mix).jams,0.016678741146630344
5886473 Reprise Project - Restour (Again House Mix).jams,0.0
588879 Jazzsteppa - Five (Original Mix).jams,0.0
5903646 All Out - Electric Mesmerise (Original Mix).jams,0.0
5905170 Tony Traxx - Her Shoes (Deep Fetish Mix).jams,0.0
5922688 Niereich - Normalized Frequency (Dig-It Remix).jams,0.01105518850899579
5925664 Ezequiel Asencio - Aftermoon (Original Mix).jams,0.011681805047635323
5943904 James Blake - Buzzard & Kestrel (Original Mix).jams,0.0
5955816 DDei&Estate - Bombaclot (Original Mix).jams,0.011140557605200349
5956160 Wrexial - Downlifts (Original Mix).jams,0.4150374992788437
5986917 Peter Pearson - Soft Blue (Original Mix).jams,0.01097111782100315
5996975 Decaville - Never Stop (Original Mix).jams,0.0
5998113 The SmokeTonez - Lifetime Rave (Original Mix).jams,0.0
6002570 Dalem Osuno - Door's Secret (Original Mix).jams,0.011777167776353662
6003575 Fritz Monath - Warm (Original Mix).jams,0.011404763272249362
6027087 Ruben De Ronde - They Are Not You (LTN Remix).jams,0.011587974275211846
"603802 Lopez, Ave Blaste - Drakefield Soul (Original Mix).jams",0.0
6086331 Urselle - What´s Up (Original Mix).jams,0.012072832300574972
"608703 Titus1, Erga - Couture (Electro Selectah Erga Remix).jams",0.011315313227834146
6087559 Gordon Truerock - Fail Safe (Original Mix).jams,0.0
6105589 Kup - Feelings (Original Mix).jams,0.011140557605200349
611928 DJ Luciano Mancini - Got (Original Mix).jams,0.011495638837829386
611933 Cult Of The 13Th Hour - The Way Of The Gun (Original Mix).jams,0.010341944221458989
6144221 Pano Manara - Speed Up (Original Mix).jams,0.011777167776353662
6147973 Jay Vegas - Once Again (Original Mix).jams,0.011315313227834146
6150686 GANDI - My War (Original Mix).jams,0.011587974275211846
6161061 Unluck - Back To My Roots (Original Mix).jams,0.0
616128 The Mint Frame Of Mind - Frogs With Potatoes And Sour Cream (Toni Rios Remix).jams,0.0
616415 Sunfreakz - Drive Out (Original Radio Edit).jams,0.0
6165907 Ryan Starbuck - Belearica (Finn Sunset Remix).jams,0.011315313227834146
6199830 Mattias Fridell - Bengal (Original Mix).jams,0.0
6217931 Johannes Huppertz - Lazy Jazz (Original Mix).jams,0.019628806748932515
"6218674 Skyboy, Andrea Di Rocco, Frank - A Space Walk With Ennio (feat. Frank) (Alex Niggemann Remix).jams",0.012072832300574972
6220367 Anton Stellz - Drop It (Original Mix).jams,0.011495638837829386
"6222804 Sonic Entity, Lyktum - Entitum (Original Mix).jams",0.01064724419950848
6227783 Alex Van Deep - Estival (Original Mix).jams,0.011140557605200349
6230588 Dark Maestro - Give It Up (Original Mix).jams,0.02494635713023084
6235742 The Cow - Goatherd (Original Mix).jams,0.010341944221458989
6247002 Fractal Architect - Skysurfing (Original Mix).jams,0.011777167776353662
6275984 Qlab - Why (Original Mix).jams,0.011777167776353662
6276803 Cactus Arising - Identify Stars (Remix).jams,0.0
6280855 Soultec - Creation (Original Mix).jams,0.01648812278856894
6282277 Barclay & Cream - Natural Thing (Mike Misar Mix).jams,0.0
"6282761 DJNav, Olga Belikova - Far Away (Original Mix).jams",0.010492373817642385
6289424 Andybwez - The Buzz (Original Mix).jams,0.0
6294281 Nuclear - Solitarity (Original Mix).jams,0.0
"63014 Julian Poker, David Lara - Ketamine (Inkfish 8Bit Ninja Remix).jams",0.011315313227834146
6308736 Transitive Feelings - Merging Love (Original Mix).jams,0.0
"6316062 Reefer Decree, Inkel - Mind Eclipse (feat. Reefer Decree) (Original Mix).jams",0.010341944221458989
6317186 Sascha Sonido - Haywire (Detlef Remix).jams,0.0
6320574 Shotu - Looney Loop (Original Mix).jams,0.0
6325840 Raimon - Seventh Heaven (Original Mix).jams,0.0
"6327674 RUN-DMC - Mary, Mary (Original Mix).jams",0.0
6359688 Evil Needle - Tantra feat. Sivey (Original Mix).jams,0.009398698002249515
6379893 KO TUNE - Urban Citizen (Original Mix).jams,0.0
638337 The Fratt House - P.I.M.P. feat. Ced B (Original Mix).jams,0.0
638879 DJ Nori - Nomad (Original Mix).jams,0.011681805047635323
6394765 Sayonara - Schon immer so (Original Mix).jams,0.01630181232910054
6420899 Chimeraz Finest - Phatt Beat (Radio Version).jams,0.011315313227834146
6431045 Schwalm - This Town feat. Zulma Valdez (Version).jams,0.0
6448769 JC Delacruz - Roadrunner (Original Mix).jams,0.011587974275211846
6461913 Jeremy Diesel - Watchin (Original Mix).jams,0.0
6462754 Dykkon - Blut (Original Mix).jams,0.011495638837829386
6476511 Gucci Mane & Rocko - Wrong Man (Original Mix).jams,0.009277813588010752
650371 Hyper - Centre Attraction (G.e.R.M Mix).jams,0.011587974275211846
650505 G-Light - Aint Talking About (Original Mix).jams,0.0099154688650828
65102 Modeselektor - Fake Emotion feat. Paul St.Hillaire (Original Mix).jams,0.0161196653632769
6532021 Tom 8 - Drop (Jose Solis Remix).jams,0.011140557605200349
654335 2 Live Crew - Get It Girl (Extended Mix).jams,0.010888316142736243
"6574410 The Casual Brothers, Christian Kjellvander - A Bittersweet (Retrospective) (Original Mix).jams",0.0
673637 Fleur Earth - Hundesohn (Original Mix).jams,0.0
681908 Alic - French Tripping (Theme Fe Remix).jams,0.010492373817642385
"682387 Berovic, Leicher - Owabi (Original Mix).jams",0.011587974275211846
686686 Onda Quantica - To The Limit (Original Mix).jams,0.010053664663922912
"687544 Otisto 23, Laurent de Wilde, Dual Snake - Compa (Dual Snake Remix).jams",0.0213736507925669
69040 Maertini Broes - W.T.U.S. (Original Mix).jams,0.012490944183196845
"691843 Krieger, Feuersanger - Muunlight (Dennis Grell Mix).jams",0.0
693512 John Askew - 667 (Original Mix).jams,0.01064724419950848
"696806 Planet Asia, DJ Muggs - Lions In The Forest (DJ Solo Mix (Dirty)).jams",0.0
700076 Dylan Rhymes - Suicide (Original Mix).jams,0.0
"712853 Peterfy Bori, Love Band - Hello Modern Dizajn (Anorganik's Evil Funk Mix).jams",0.0
7217 Made By Monkeys - I Try (Salatore & Focus Remix).jams,0.011315313227834146
723438 Chipper - 840 (Chipper 420 Remix).jams,0.01105518850899579
734930 DMX Krew - December Darkness (Original Mix).jams,0.012174713946102214
74680 Jimmy Van M - Sanctuary (Brancaccio & Aisher Remix).jams,0.011140557605200349
"753241 DNC, Loktibrada - Neprebudena (Loktibrada Dub).jams",0.011587974275211846
"754389 740 Boyz, Kevax - Shimmy Shake (Steve'N King Edit).jams",0.0
755905 Caio Carvalho - Chemical Rotine (Original Mix).jams,0.0
760891 Filur - Fallin' (Banzai Republic - Larry Heard Edit).jams,0.012711051749554007
77806 Swirl People - Fears (Jonene & Touchdown Mix).jams,0.0
780216 Utku S. - Cosmic Milk (Original Mix).jams,0.0
780236 Dual Shock - Something On Your Mind (Original Mix).jams,0.009984088572622125
787388 Nitrous - Cubik (Original Mix).jams,0.41908433234154574
