Estimator,beatport_key/1.0
173,-0.01122725542325414
174,0.0
175,-0.015596855051018503
176,-0.010053664663922912
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,-0.011495638837829386
189,-0.010726406593058475
190,0.0
191,-0.011495638837829386
192,0.0
193,-0.010341944221458989
194,0.0
195,-0.010053664663922912
196,-0.010341944221458989
197,-0.011315313227834146
198,-0.016873818564396213
199,0.0
200,-0.011140557605200349
201,-0.013056152825446388
202,-0.011315313227834146
203,-0.010341944221458989
204,0.0
205,-0.010341944221458989
206,-0.011495638837829386
207,0.0
208,-0.010341944221458989
209,-0.020464102559715577
210,-0.011404763272249362
211,0.0
212,0.0
213,0.0
214,-0.012072832300574972
215,0.0
216,0.0
217,0.0
218,-0.015430040569605924
219,-0.011495638837829386
220,-0.011587974275211846
221,0.0
222,-0.009984088572622125
223,-0.010195767105888494
224,-0.01122725542325414
225,-0.011777167776353662
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,-0.011315313227834146
232,0.0
233,0.0
234,-0.011587974275211846
235,0.0
236,-0.011777167776353662
237,0.0
238,-0.011495638837829386
239,-0.010806754956582863
240,-0.011777167776353662
241,-0.01097111782100315
242,0.0
243,0.0
244,0.0
245,0.0
246,-0.01064724419950848
247,0.0
248,0.0
249,-0.011587974275211846
250,0.0
251,-0.011681805047635323
252,0.0
253,-0.011495638837829386
254,0.0
255,0.0
256,0.0
257,0.0
258,-0.010492373817642385
259,0.0
260,-0.011404763272249362
261,0.0
262,-0.011587974275211846
263,-0.01648812278856894
264,0.0
265,0.0
266,0.0
267,-0.010492373817642385
268,-0.010195767105888494
269,-0.012174713946102214
270,-0.013056152825446388
271,-0.012072832300574972
272,-0.01064724419950848
273,0.0
274,0.0
275,0.0
276,0.0
277,0.011495638837829439
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,-0.011495638837829386
287,0.57550217147209
288,-0.019365324866931058
289,-0.011404763272249362
290,-0.010806754956582863
291,0.0
292,0.9827220085681645
293,0.0
294,0.0
295,-0.01122725542325414
296,0.0
297,0.0
298,0.0
299,0.0
300,-0.031026895620624547
301,-0.011140557605200349
302,0.016873818564396122
303,-0.011681805047635323
304,-0.01064724419950848
305,-0.009398698002249515
306,-0.011404763272249362
307,-0.01260003677963347
308,0.0
309,-0.010124217273707334
310,-0.43538614467064624
311,0.0
312,-0.009984088572622125
313,0.0
314,-0.010341944221458989
315,0.0
316,-0.010726406593058475
317,-0.010806754956582863
318,-1.0099840885726221
319,0.0
320,0.0
321,-0.016678741146630344
322,0.0
323,-0.011140557605200349
324,-0.009984088572622125
325,-0.011315313227834146
326,-0.011140557605200349
327,-0.011315313227834146
328,0.0
329,0.0
330,0.0
331,-0.016678741146630344
332,0.5901242058369351
333,-0.011315313227834146
334,0.0
335,-0.01105518850899579
336,-0.011972641666075944
337,-0.011495638837829386
338,-0.013056152825446388
339,-0.011315313227834146
340,-0.010341944221458989
341,-0.024045473966650917
342,-0.011587974275211846
343,-0.01282404035758362
344,0.0
345,0.0
346,-0.012072832300574972
347,-0.016678741146630344
348,-0.011777167776353662
349,-0.010341944221458989
350,-0.012490944183196845
351,-0.01064724419950848
352,-0.01064724419950848
353,-0.016678741146630344
354,0.0
355,-0.011587974275211846
356,-0.012072832300574972
357,-0.01187410028829178
358,-0.011140557605200349
359,0.016873818564396122
360,0.0
361,-0.010726406593058475
362,-0.010341944221458989
363,0.0
364,0.32598631146171586
365,-0.011404763272249362
366,-0.010492373817642385
367,-0.011681805047635323
368,0.0
369,-0.011140557605200349
370,-0.012072832300574972
371,-0.009781020792585447
372,-0.011777167776353662
373,0.0
374,-0.01837852931485452
375,0.0
376,-0.01814734671025936
377,0.0
378,-0.01837852931485452
379,-0.01064724419950848
380,0.0
381,-0.013056152825446388
382,0.0
383,-0.011777167776353662
384,0.0
385,-0.01064724419950848
386,0.0
387,-0.011140557605200349
388,-0.011681805047635323
389,0.0
390,-0.010341944221458989
391,0.0
392,0.0
393,-0.011587974275211846
394,0.0
395,-0.011404763272249362
396,-0.011495638837829386
397,-0.01122725542325414
398,-0.011777167776353662
399,-0.010492373817642385
400,0.0
401,0.0
402,-0.010341944221458989
403,-0.009781020792585447
404,-0.010053664663922912
405,-0.011681805047635323
406,0.0
407,-0.010341944221458989
408,-0.011587974275211846
409,-0.010416615945338312
410,-0.011404763272249362
411,-0.01282404035758362
412,-0.017073513358941406
413,-0.011140557605200349
414,-0.010492373817642385
415,-0.009847785956347178
416,0.0
417,0.0
418,-0.01449956969511509
419,-0.012072832300574972
420,-0.010195767105888494
421,-0.012072832300574972
422,0.4150374992788437
423,-0.01122725542325414
424,0.0
425,0.0
426,-0.0161196653632769
427,0.0
428,-0.011587974275211846
429,0.0
430,0.0
431,-0.01449956969511509
432,0.0
433,-0.010888316142736243
434,0.0
435,-0.010888316142736243
436,-0.04306872189188598
437,-0.011495638837829386
438,-0.0161196653632769
439,-0.011315313227834146
440,-0.02494635713023084
441,-0.010268335453827113
442,-0.014355292977070055
443,-0.0161196653632769
444,-0.4150374992788438
445,0.0
446,0.0
447,0.0
448,-0.010341944221458989
449,0.0
450,0.0
451,0.0
452,-0.01105518850899579
453,-0.011404763272249362
454,-0.011587974275211846
455,-0.011404763272249362
456,0.0
457,0.0
458,-0.011681805047635323
459,-0.010268335453827113
460,-0.011315313227834146
461,-0.011315313227834146
462,0.0
463,-0.011587974275211846
464,-0.010341944221458989
465,-0.019628806748932515
466,-0.011587974275211846
467,-0.009781020792585447
468,-0.011315313227834146
469,0.0
470,0.0
471,-0.010492373817642385
472,0.0
473,-0.011777167776353662
474,0.0
475,0.0
476,-0.010341944221458989
477,-0.011404763272249362
478,0.0
479,0.0
480,0.0
481,0.5682837595745258
482,0.0
483,-0.011587974275211846
484,-0.010341944221458989
485,0.0
486,0.0
487,-0.015767315858316675
488,-0.010492373817642385
489,0.0
490,0.0
491,-0.011315313227834146
492,-0.011587974275211846
493,-0.011404763272249362
494,-0.009781020792585447
495,0.0
496,-0.011140557605200349
497,-0.009984088572622125
498,-0.011140557605200349
499,0.0
500,0.0
501,-0.008770209627732149
502,-0.010806754956582863
503,0.0
504,0.0
505,0.0
506,0.0
507,-0.010492373817642385
508,-0.011315313227834146
509,-0.01449956969511509
510,-0.010341944221458989
511,0.0
512,0.0
513,0.0
514,0.0
515,-0.01097111782100315
516,-0.012072832300574972
517,-0.0161196653632769
518,-0.011681805047635323
519,0.0
520,-0.012278329778436703
521,-0.02202630632999891
522,-0.015266756653310518
523,-0.01648812278856894
524,0.0
525,0.0
526,0.0
527,-0.010341944221458989
528,-0.010341944221458989
529,-0.010806754956582863
530,0.0
531,-0.010195767105888494
532,-0.01064724419950848
533,-0.01260003677963347
534,0.0
535,-0.010341944221458989
536,0.0
537,0.0
538,-0.0161196653632769
539,0.0
540,-0.010341944221458989
541,-0.011315313227834146
542,-0.01837852931485452
543,-0.011315313227834146
544,0.0
545,-0.012711051749554007
546,-0.010341944221458989
547,0.0
548,-0.011681805047635323
549,0.0
550,-0.011315313227834146
551,0.0
552,0.0
553,0.0
554,-0.010341944221458989
555,-0.011495638837829386
556,-0.011495638837829386
557,-0.0213736507925669
558,0.0
559,0.0
560,-0.011404763272249362
561,0.0
562,0.0
563,0.0
564,-0.013805799525030428
565,0.0
566,0.0
567,0.0
568,-0.011140557605200349
569,0.0
570,0.0
571,-0.03421571533791296
572,0.0
573,-0.009984088572622125
574,-0.011681805047635323
575,-0.011587974275211846
576,-0.01648812278856894
577,0.0
578,-0.010726406593058475
579,-0.01064724419950848
580,-0.011495638837829386
581,-0.011140557605200349
582,-0.010806754956582863
583,0.0
584,0.0
585,0.0
586,0.0
587,-0.011587974275211846
588,-0.009277813588010752
589,-0.011681805047635323
590,0.0
591,-0.011315313227834146
592,-0.010726406593058475
593,-0.011315313227834146
594,0.0
595,-0.011681805047635323
596,0.0
597,0.0
598,0.0
599,0.0
600,-0.00958604882919808
601,0.0
602,0.9827220085681645
603,0.0
604,-0.011404763272249362
605,0.0
606,-0.33586728584523623
607,-0.01630181232910054
608,-0.009460329249066245
609,0.0
610,0.0
611,-0.010341944221458989
612,-0.01105518850899579
613,0.0
614,0.0
615,0.0
616,-0.011404763272249362
617,0.0
618,-0.011495638837829386
619,-0.0161196653632769
620,-0.011681805047635323
621,0.0
622,-0.010341944221458989
623,-0.011140557605200349
624,-0.010124217273707334
625,0.0
626,-0.010726406593058475
627,0.9906013019977505
628,-0.010726406593058475
629,0.0
630,0.0
631,0.0
632,-0.009984088572622125
633,-0.008770209627732149
634,-0.011495638837829386
635,-0.011681805047635323
636,-0.010341944221458989
637,0.0
638,0.0
639,-0.011587974275211846
640,0.0
641,0.0
642,-0.011404763272249362
643,-0.011315313227834146
644,-0.011495638837829386
645,-0.011140557605200349
646,0.0
647,0.0
648,-0.010053664663922912
649,-0.015767315858316675
650,-0.010195767105888494
651,-0.010341944221458989
652,0.0
653,-0.019628806748932515
654,0.0
655,0.0
656,0.0
657,-0.01122725542325414
658,0.0
659,-0.011495638837829386
660,-0.011587974275211846
661,-0.012490944183196845
662,-0.01097111782100315
663,-0.011404763272249362
664,-0.009847785956347178
665,-0.011587974275211846
666,-0.009984088572622125
667,-0.01122725542325414
668,0.0
669,-0.0161196653632769
670,-0.010053664663922912
671,-0.01837852931485452
672,-0.010124217273707334
673,-0.010569241710187294
674,-0.011140557605200349
675,0.0
676,-1.0082676159836004
677,-0.011404763272249362
678,-0.025840004935259536
679,-0.010806754956582863
680,-0.012490944183196845
681,0.0
682,0.0
683,-0.011315313227834146
684,-0.012072832300574972
685,-0.009984088572622125
686,-0.017073513358941406
687,0.0
688,0.0
689,-0.0161196653632769
690,-0.011315313227834146
691,0.0
692,-0.010341944221458989
693,-0.011315313227834146
694,0.0
695,-0.010341944221458989
696,-0.011587974275211846
697,0.5894498917134701
698,0.0
699,0.0
700,0.0
701,-0.011140557605200349
702,-0.012072832300574972
703,-0.012072832300574972
704,0.0
705,-0.011777167776353662
706,-0.011140557605200349
707,-0.01122725542325414
708,-0.010806754956582863
709,-0.01260003677963347
710,-0.011315313227834146
711,-0.012072832300574972
712,0.0
713,-0.011681805047635323
714,0.0
715,-0.009650170033719367
716,0.0
717,-0.011140557605200349
718,-1.0082676159836004
719,-0.011681805047635323
720,-0.011587974275211846
721,0.0
722,-0.009984088572622125
723,0.0
724,-0.011681805047635323
725,-0.01449956969511509
726,0.0
727,-0.011495638837829386
728,0.57550217147209
729,-0.011777167776353662
730,0.0
731,0.0
732,0.0
733,-0.01064724419950848
734,-0.013805799525030428
735,0.0
736,0.0
737,0.010492373817642486
738,-0.01630181232910054
739,0.0
740,-0.014797001928080554
741,0.0
742,-0.01064724419950848
743,-0.010416615945338312
744,-0.011140557605200349
745,0.0
746,-0.01648812278856894
747,-0.017073513358941406
748,0.0
749,0.0
750,0.0
751,-0.011140557605200349
752,0.0
753,-0.009984088572622125
754,0.0
755,-0.010341944221458989
756,0.0
757,-0.014797001928080554
758,-0.015266756653310518
759,-0.011315313227834146
760,-0.011315313227834146
761,0.0
762,-0.011140557605200349
763,-0.011315313227834146
764,-0.011681805047635323
765,0.0
766,0.0
767,0.0
768,-0.011315313227834146
769,0.0
770,-0.011404763272249362
771,0.0
772,-0.43171624042547413
773,-0.011495638837829386
